297	417
343	350
335	473
547	173
134	57
267	395
470	85
355	126
366	300
592	443
597	561
311	465
455	264
547	72
464	281
383	133
116	57
518	283
168	97
11	26
133	290
495	21
413	80
435	25
51	256
343	416
156	60
597	582
260	587
416	191
102	127
518	26
262	271
188	11
144	172
435	11
597	400
347	452
126	322
492	102
455	316
586	167
455	162
307	247
547	462
405	127
233	172
426	153
435	28
599	408
584	215
353	455
102	23
380	351
597	225
468	157
110	21
212	48
492	405
57	366
133	35
439	39
519	455
437	465
578	507
233	120
137	137
517	452
325	173
260	406
583	455
336	46
262	240
144	35
597	465
381	153
499	190
476	144
464	31
277	455
455	561
165	120
445	102
307	132
587	91
547	252
304	455
599	93
114	57
45	48
597	306
360	554
492	208
148	179
429	48
172	13
518	21
455	21
61	310
509	410
238	80
471	455
559	440
581	290
473	593
136	172
321	486
542	21
599	486
317	212
570	58
57	254
175	218
576	346
143	48
331	559
470	350
455	35
516	599
298	455
537	287
474	455
581	124
331	354
317	579
408	35
426	324
465	195
597	322
492	23
144	283
317	193
197	142
518	597
410	126
51	329
471	542
367	101
257	352
455	11
570	455
298	277
455	276
610	321
455	25
559	452
61	352
238	113
470	206
272	48
421	455
505	420
493	48
599	190
378	190
266	48
468	417
165	133
580	189
507	198
253	403
455	255
330	487
599	306
579	48
496	214
596	217
468	455
149	361
454	192
99	60
378	455
61	417
247	361
403	142
323	402
408	190
545	18
498	10
317	121
540	465
455	100
383	505
144	233
255	230
142	52
383	514
579	79
455	233
286	165
310	290
472	261
363	23
48	73
421	147
599	283
509	455
563	113
134	48
408	535
543	475
586	226
496	379
540	455
610	168
492	329
149	29
1	21
595	212
317	182
204	427
286	233
550	417
535	241
260	157
556	21
587	481
61	141
514	495
278	63
167	245
467	316
484	102
225	147
423	14
144	168
610	465
537	375
317	493
557	374
117	113
540	147
463	111
333	290
408	141
68	406
421	81
197	253
545	206
455	172
493	57
597	537
149	501
469	149
61	237
225	230
257	448
610	305
492	51
149	402
279	155
310	371
286	141
535	233
376	266
344	26
144	240
537	245
159	379
542	458
317	530
515	403
455	342
317	569
570	375
595	37
332	111
442	375
519	321
543	530
204	440
408	250
286	535
551	375
473	35
509	498
545	567
377	535
342	178
61	81
305	13
593	250
406	157
506	607
372	11
464	146
570	599
542	455
310	124
299	102
599	287
507	197
471	279
310	424
543	34
283	133
470	343
238	48
139	57
516	610
331	440
579	391
455	287
317	45
594	187
515	197
570	495
406	165
307	323
214	78
541	359
550	157
331	204
546	447
455	205
589	535
543	182
572	343
378	400
470	290
464	508
501	53
362	230
344	209
591	157
559	148
455	60
610	293
266	57
53	313
367	118
238	315
310	303
542	529
57	300
618	560
493	38
505	537
406	35
594	405
485	345
421	141
537	144
2	582
610	188
391	223
266	366
585	85
473	252
570	316
383	535
569	391
601	48
543	12
383	518
515	198
498	231
48	57
403	198
537	35
421	97
257	424
144	397
383	233
253	94
516	446
211	32
310	217
540	608
471	523
589	233
455	375
48	223
505	248
257	375
543	193
233	375
384	32
467	375
255	72
595	48
421	209
406	417
391	38
182	248
398	215
149	53
61	47
1	455
153	102
382	382
317	478
188	233
455	119
53	29
570	252
542	523
61	49
317	134
172	240
559	427
144	133
419	456
233	287
537	173
570	467
563	220
619	125
507	403
0	13
161	280
278	109
610	144
144	245
367	166
320	51
471	250
188	172
593	599
542	467
360	569
298	465
283	77
317	73
197	403
419	522
597	420
570	581
496	253
184	18
565	465
618	619
319	523
471	21
302	455
515	142
559	204
570	213
537	11
299	127
455	156
257	124
286	306
593	455
455	250
505	40
275	84
460	480
68	75
144	209
169	233
55	15
383	270
543	429
53	145
48	248
9	547
599	240
305	26
330	424
592	195
394	439
506	306
507	214
317	543
535	283
602	395
247	53
516	570
0	501
593	408
407	88
242	455
507	142
320	329
144	13
182	193
516	465
283	465
542	603
471	603
619	449
298	195
9	275
360	57
3	567
565	283
570	11
592	240
535	26
509	342
286	495
563	348
61	124
550	271
456	126
172	26
570	277
599	250
303	417
140	373
501	313
13	26
593	535
402	53
488	567
383	547
344	13
266	96
505	14
455	249
144	290
601	475
460	70
53	132
471	156
310	289
556	455
469	132
547	84
146	63
570	417
320	492
471	133
279	581
317	376
283	172
149	145
454	417
363	405
383	420
537	40
556	316
570	589
455	26
421	178
317	48
465	221
57	92
406	303
275	551
68	296
515	578
421	188
257	290
376	57
471	498
275	446
292	217
169	394
516	548
360	266
473	213
610	505
144	60
253	198
283	13
309	28
465	205
3	416
317	391
320	208
548	535
469	500
204	452
153	127
243	48
48	199
328	26
398	150
466	244
570	233
595	554
563	413
499	209
542	539
383	582
537	357
419	270
456	60
89	378
296	417
320	405
484	187
362	286
514	81
570	165
453	556
225	27
352	461
455	397
279	539
336	23
255	195
619	278
516	255
9	277
171	135
278	288
144	21
419	326
209	240
325	120
567	416
172	35
514	455
359	310
224	17
603	523
570	147
321	241
245	120
337	585
89	245
516	277
167	233
484	127
535	210
618	15
570	275
613	614
362	233
320	102
553	167
465	126
275	417
46	208
582	215
325	537
402	132
490	102
466	215
566	456
542	184
48	22
570	321
457	127
547	397
314	52
321	26
455	72
581	155
453	498
594	102
609	170
481	91
496	196
275	233
391	45
555	190
592	465
380	168
582	537
342	322
187	102
527	80
602	145
273	108
600	487
582	368
486	21
526	283
245	133
182	365
615	393
354	559
386	288
270	392
48	170
9	383
547	455
535	81
434	599
473	439
599	144
610	455
473	455
510	154
447	201
385	352
187	153
475	57
47	58
310	352
368	455
525	20
435	465
587	44
467	71
342	465
592	69
453	231
554	48
391	170
67	231
354	318
270	159
535	120
336	405
321	397
610	400
603	529
516	540
9	589
571	407
412	398
486	306
251	416
48	105
616	425
182	48
523	184
337	191
467	35
167	110
9	610
245	250
378	60
172	141
510	547
547	610
490	127
325	21
117	80
449	391
274	483
516	325
418	48
374	573
48	193
547	535
486	410
354	459
465	172
582	410
275	35
336	575
453	65
141	26
338	455
473	233
535	537
315	358
605	420
598	133
321	356
490	405
275	455
582	93
465	72
412	157
473	342
169	277
144	27
277	306
245	375
455	355
581	352
616	83
512	402
434	455
365	48
554	95
361	53
486	230
570	81
246	363
48	12
255	482
388	464
516	21
354	204
453	215
384	31
352	54
618	284
48	295
516	233
575	329
581	308
455	410
9	21
9	287
473	406
455	40
61	597
599	126
184	21
441	126
419	99
603	491
321	375
9	516
593	144
417	35
566	465
471	353
389	479
61	605
320	46
190	35
179	16
516	455
617	455
320	23
523	483
224	35
359	290
570	552
521	446
172	21
232	454
380	341
446	159
532	371
516	213
599	535
241	397
419	283
460	106
46	23
89	408
384	288
9	233
49	240
435	81
354	347
547	169
455	446
581	424
325	184
359	289
67	316
362	551
496	403
552	446
604	267
321	21
485	13
564	182
601	57
402	313
278	464
453	582
194	140
169	209
202	306
549	406
48	300
582	465
411	65
609	143
275	120
494	75
528	102
378	172
67	87
525	417
388	63
396	535
615	55
247	402
599	362
4	216
378	401
323	261
570	144
273	236
327	48
582	144
317	57
270	290
496	507
340	48
434	89
510	400
610	396
533	104
384	281
4	455
9	172
337	545
47	257
449	530
321	455
431	529
362	84
524	455
592	553
48	96
507	253
443	140
530	37
326	60
117	348
408	455
270	202
9	408
572	467
419	172
552	233
610	133
535	133
510	570
603	129
225	213
446	21
400	486
554	22
616	200
510	194
431	317
61	257
320	324
117	527
605	233
352	371
514	599
225	77
567	85
556	231
317	300
277	144
325	13
610	35
456	221
479	606
449	300
296	120
362	21
453	455
509	221
513	357
490	445
9	375
570	120
180	293
419	342
89	599
9	250
611	157
539	21
581	310
225	252
455	245
516	582
570	286
610	180
539	581
89	499
432	93
490	426
275	144
321	608
567	312
376	48
228	52
605	225
6	527
171	255
570	293
434	401
46	329
317	531
315	80
362	293
61	58
9	455
618	220
516	410
431	96
225	13
581	233
455	147
342	60
400	375
384	112
570	572
564	48
570	610
599	35
184	191
441	558
47	581
496	198
400	325
375	422
182	12
530	418
238	153
424	352
61	461
9	180
380	305
516	11
618	574
185	397
539	523
225	21
362	26
419	144
89	190
431	38
612	586
509	126
603	184
406	271
554	186
348	315
391	22
515	507
282	282
89	455
599	499
419	221
396	126
539	455
532	422
9	190
510	583
530	181
384	109
263	316
610	306
581	375
9	286
378	209
496	142
67	453
570	177
432	355
432	509
325	455
362	455
321	495
604	29
610	240
510	582
270	455
427	452
46	102
175	90
378	250
535	165
490	187
189	433
510	465
613	258
245	21
486	11
9	120
536	11
89	535
420	455
419	156
610	120
117	315
255	135
167	132
408	233
534	87
354	59
378	408
496	197
273	164
598	417
432	455
317	34
312	416
317	38
270	213
315	413
510	346
9	599
47	310
362	162
449	48
4	533
286	209
527	358
197	198
535	375
613	24
378	419
553	226
412	584
61	290
167	535
225	455
516	608
323	132
610	582
431	295
361	132
387	103
610	322
390	433
554	212
117	238
512	307
271	417
608	277
126	21
516	283
257	161
168	397
95	105
530	45
455	308
597	486
378	537
311	412
455	217
93	104
375	290
599	321
455	344
516	224
605	283
336	102
435	516
431	543
538	567
109	281
7	236
225	40
432	583
608	283
547	144
257	183
417	290
597	26
610	13
530	48
318	459
455	110
569	15
240	13
431	139
547	290
582	21
217	120
317	96
608	397
534	583
435	610
25	21
412	215
225	11
378	188
455	502
212	79
598	232
599	141
604	501
609	48
435	608
610	397
61	581
457	153
186	38
79	48
431	539
400	35
246	405
233	21
516	605
9	335
165	20
229	111
452	148
570	377
597	209
93	231
375	35
424	58
397	120
412	453
486	465
455	451
233	241
549	454
547	151
7	555
354	440
431	366
349	455
547	13
277	172
258	174
321	141
233	417
547	275
277	465
324	102
435	224
388	288
570	446
107	374
191	85
396	486
531	48
528	405
9	537
455	115
233	293
4	408
510	537
186	300
439	209
547	551
267	125
102	208
443	498
353	129
610	277
138	489
241	245
339	193
324	256
547	599
430	370
522	60
356	52
547	277
268	11
534	455
277	209
95	295
9	133
321	133
553	64
510	553
597	455
404	608
225	283
530	96
396	233
7	227
225	248
282	290
613	174
85	18
610	608
317	327
7	455
597	277
448	282
31	109
9	400
431	45
311	158
262	157
221	21
567	207
582	605
209	11
220	28
308	371
455	291
479	588
450	23
435	356
548	233
531	300
599	168
583	226
193	193
547	190
396	225
102	19
516	27
439	13
186	57
380	521
435	597
277	35
324	208
597	233
567	567
219	48
570	133
311	453
484	23
187	19
608	213
71	35
527	152
614	258
438	48
431	467
277	344
113	315
548	608
431	471
462	603
0	518
262	399
530	114
6	117
516	547
569	554
435	400
400	11
610	241
411	498
396	305
599	245
534	582
225	537
271	35
527	315
225	277
306	21
453	486
288	146
570	35
459	440
530	391
525	165
561	209
400	505
187	127
569	300
321	81
288	109
400	287
455	183
355	498
60	172
530	38
547	406
420	26
336	320
597	230
455	535
375	21
93	163
225	209
547	548
431	37
613	462
240	21
435	446
531	531
256	23
582	255
217	264
396	421
435	147
225	144
282	371
539	498
132	29
530	295
173	35
86	217
335	35
63	109
6	315
610	225
336	492
432	231
597	283
100	81
570	535
455	221
227	236
400	173
431	48
277	140
324	46
597	224
455	126
547	120
311	584
233	26
431	103
424	308
608	230
397	250
375	120
400	357
441	221
187	445
575	46
608	362
486	537
110	226
459	347
455	456
270	140
32	109
530	366
132	313
510	233
554	114
547	400
547	375
297	412
245	141
9	377
232	259
184	128
441	456
187	405
610	77
6	48
548	35
575	208
455	498
582	455
478	57
214	253
277	39
448	371
431	569
516	287
510	217
475	234
578	197
84	375
103	340
396	306
608	35
610	21
262	417
547	608
531	569
435	537
486	255
354	427
530	57
523	239
431	449
281	15
400	277
479	42
95	391
269	422
208	23
7	108
241	287
336	51
575	575
530	563
362	39
87	36
245	26
453	584
431	391
221	322
455	144
220	56
415	48
336	256
343	567
435	518
516	250
369	88
209	13
400	225
246	220
225	306
597	147
516	252
359	257
608	325
290	26
575	324
530	105
417	192
598	455
610	233
432	21
9	535
457	405
608	11
432	599
89	250
337	18
431	181
351	133
435	455
400	306
534	21
225	60
245	226
518	599
222	417
516	13
113	80
375	417
234	201
190	233
0	404
610	147
417	157
455	455
361	501
608	225
218	504
8	618
181	340
452	59
610	11
233	250
297	462
516	26
397	26
547	233
95	57
93	21
459	59
547	133
582	13
500	402
87	151
336	329
256	329
582	293
321	172
455	495
457	484
549	417
547	35
610	351
112	109
233	231
457	102
566	342
104	216
547	286
375	316
523	529
190	245
598	296
530	569
417	259
575	492
608	455
246	187
336	208
400	40
261	402
453	230
431	458
455	322
168	26
225	293
400	535
240	120
516	310
297	406
241	306
8	374
132	166
400	233
232	417
443	455
321	286
6	358
455	141
397	21
321	582
336	324
35	285
277	115
477	38
608	306
459	452
417	70
95	48
547	165
203	402
431	603
610	495
597	270
443	195
7	164
510	99
490	153
270	252
597	608
405	153
359	371
608	252
434	188
186	48
105	295
450	127
245	397
30	43
449	57
486	13
531	57
354	452
582	244
141	13
548	13
575	51
610	325
67	455
547	224
351	21
214	76
435	599
516	359
277	151
455	290
598	120
476	547
548	351
405	445
582	283
567	213
475	48
608	233
610	26
277	537
186	391
431	57
5	33
31	370
484	405
8	133
516	537
530	222
435	306
547	581
246	127
351	417
400	455
77	306
434	408
271	157
516	486
610	270
130	465
101	132
245	81
225	268
337	567
523	355
192	259
